iter	RMSE
1662	9473.314523
1663	9468.94135
1664	9468.392141
1665	9463.40579
1666	9460.941501
1667	9455.566813
1668	9452.327988
1669	9449.78357
1670	9447.679529
1671	9443.347451
1672	9441.795416
1673	9438.527787
1674	9435.706791
1675	9428.194224
1676	9423.286507
1677	9416.389864
1678	9414.066892
1679	9409.281613
1680	9402.87883
1681	9398.958289
1682	9394.500978
1683	9392.522877
1684	9387.322283
1685	9381.648376
1686	9377.214803
1687	9370.750426
1688	9370.463664
1689	9367.381091
1690	9365.937835
1691	9361.056883
1692	9357.20596
1693	9353.096859
1694	9348.766119
1695	9343.742475
1696	9339.895464
1697	9337.051401
1698	9335.97585
1699	9330.419606
1700	9323.997132
1701	9323.285615
1702	9321.208785
1703	9315.353726
1704	9314.18814
1705	9309.901858
1706	9304.956758
1707	9302.219154
1708	9298.672898
1709	9296.057766
1710	9294.035293
1711	9290.435609
1712	9289.73739
1713	9288.640573
1714	9285.456907
1715	9281.840183
1716	9281.412421
1717	9280.440823
1718	9275.703817
1719	9271.172988
1720	9268.815502
1721	9266.663009
1722	9264.905088
1723	9259.122582
1724	9258.529166
1725	9255.54569
1726	9251.710835
1727	9249.574336
1728	9247.811719
1729	9242.569711
1730	9237.944124
1731	9237.641041
1732	9234.57832
1733	9230.983938
1734	9224.863836
1735	9223.450631
1736	9220.803865
1737	9215.844161
1738	9215.565639
1739	9212.140076
1740	9206.420978
1741	9202.783298
1742	9201.087578
1743	9197.089732
1744	9192.472786
1745	9191.698422
1746	9187.793997
1747	9186.104066
1748	9185.720069
1749	9183.007581
1750	9179.872182
1751	9176.070703
1752	9173.640053
1753	9170.029193
1754	9166.55935
1755	9163.555421
1756	9159.90124
1757	9159.431843
1758	9157.039199
1759	9152.587362
1760	9152.197299
1761	9148.580894
1762	9144.49499
1763	9143.247933
1764	9138.900551
1765	9136.777477
1766	9133.098406
1767	9130.615382
1768	9126.839789
1769	9124.964099
1770	9121.029381
1771	9116.848403
1772	9113.280223
1773	9109.497863
1774	9107.851461
1775	9103.19528
1776	9100.924752
1777	9097.918049
1778	9096.114142
1779	9091.759197
1780	9088.97757
1781	9086.437647
1782	9081.732302
1783	9079.631289
1784	9079.023708
1785	9078.507028
1786	9077.247435
1787	9076.844735
1788	9073.365613
1789	9069.662744
1790	9067.786662
1791	9066.606876
1792	9061.463523
1793	9059.092545
1794	9056.254882
1795	9052.046819
1796	9047.299593
1797	9044.595595
1798	9042.396862
1799	9039.119648
1800	9037.115221
1801	9036.794567
1802	9036.482964
1803	9031.27371
1804	9026.896921
1805	9023.526242
1806	9023.275094
1807	9017.273226
1808	9015.813707
1809	9014.931905
1810	9012.273168
1811	9008.496098
1812	9005.065048
1813	9002.360053
1814	8997.093976
1815	8995.530438
1816	8992.796222
1817	8990.408536
1818	8989.815748
1819	8987.260463
1820	8986.960742
1821	8985.216133
1822	8981.018605
1823	8976.739866
1824	8974.064683
1825	8969.872221
1826	8965.791721
1827	8963.860161
1828	8959.240086
1829	8955.170987
1830	8950.755329
1831	8947.668936
1832	8942.268853
1833	8938.94979
1834	8934.981803
1835	8930.964134
1836	8928.312279
1837	8927.298188
1838	8923.784628
1839	8922.345046
1840	8920.304299
1841	8919.511935
1842	8915.549319
1843	8913.315576
1844	8909.748235
1845	8909.535672
1846	8907.104831
1847	8904.562824
1848	8902.367615
1849	8901.666481
1850	8901.102883
1851	8896.696947
1852	8888.797628
1853	8887.781047
1854	8882.317587
1855	8879.198284
1856	8876.362292
1857	8870.979306
1858	8868.069942
1859	8866.963847
1860	8865.133053
1861	8863.227621
1862	8861.541037
1863	8859.795612
1864	8857.301649
1865	8853.191711
1866	8852.617551
1867	8845.617391
1868	8845.374385
1869	8839.875817
1870	8835.200775
1871	8831.61461
1872	8827.831961
1873	8826.40282
1874	8824.821869
1875	8820.263144
1876	8818.972223
1877	8817.215102
1878	8813.302006
1879	8811.448736
1880	8807.217542
1881	8803.674132
1882	8801.668261
1883	8798.509804
1884	8796.428812
1885	8793.999306
1886	8792.048827
1887	8790.773669
1888	8786.704912
1889	8786.204732
1890	8781.376716
1891	8777.996641
1892	8774.242143
1893	8771.478666
1894	8767.942713
1895	8767.478456
1896	8763.51895
1897	8761.758964
1898	8760.104981
1899	8758.18016
1900	8755.295458
1901	8754.75584
1902	8751.738381
1903	8750.147951
1904	8748.645799
1905	8743.86267
1906	8741.462399
1907	8736.3027
1908	8734.861273
1909	8730.741192
1910	8730.449871
1911	8725.977862
1912	8721.71814
1913	8719.487303
1914	8717.464274
1915	8713.897375
1916	8709.932014
1917	8709.246577
1918	8706.21405
1919	8704.357818
1920	8702.181663
1921	8700.158719
1922	8696.183287
1923	8693.222692
1924	8692.947442
1925	8689.919475
1926	8684.393409
1927	8679.194918
1928	8678.701244
1929	8673.034855
1930	8670.948194
1931	8667.43963
1932	8665.742227
1933	8662.971908
1934	8658.595654
1935	8657.346487
1936	8653.127255
1937	8652.073548
1938	8651.796612
1939	8649.6581
1940	8645.160232
1941	8640.707504
1942	8637.548265
1943	8631.39346
1944	8629.555891
1945	8628.762346
1946	8627.712109
1947	8625.30522
1948	8621.767103
1949	8621.454798
1950	8617.989785
1951	8614.143476
1952	8612.697048
1953	8609.925823
1954	8604.161821
1955	8601.112129
1956	8598.307658
1957	8596.700343
1958	8595.410926
1959	8590.502308
1960	8587.336159
1961	8584.627404
1962	8581.61052
1963	8580.141293
1964	8577.361959
1965	8575.311038
1966	8573.002949
1967	8568.533131
1968	8564.916499
1969	8562.339772
1970	8559.897853
1971	8557.697236
1972	8557.4311
1973	8554.746883
1974	8553.056368
1975	8551.410056
1976	8550.806904
1977	8548.436897
1978	8544.744028
1979	8541.015768
1980	8538.93526
1981	8536.361148
1982	8530.966081
1983	8526.665883
1984	8522.03456
1985	8515.616237
1986	8513.761273
1987	8512.13431
1988	8507.815687
1989	8506.048074
1990	8502.298646
1991	8499.579291
1992	8496.707958
1993	8495.95541
1994	8492.481841
1995	8489.9888
1996	8487.083873
1997	8483.526
1998	8480.545247
1999	8477.938879
2000	8476.063869
2001	8474.212844
2002	8471.762469
2003	8469.544024
2004	8467.871905
2005	8465.384391
2006	8465.074764
2007	8463.041742
2008	8461.519806
2009	8460.440562
2010	8457.939331
2011	8456.702885
2012	8452.412882
2013	8448.928489
2014	8446.85156
2015	8442.363282
2016	8440.030192
2017	8439.097162
2018	8435.508002
2019	8433.33328
2020	8429.831644
2021	8426.224066
2022	8425.283879
2023	8420.373288
2024	8416.713949
2025	8412.401098
2026	8411.826191
2027	8411.523638
2028	8410.486717
2029	8410.04661
2030	8409.78768
2031	8409.485288
2032	8404.979754
2033	8401.25501
2034	8396.894453
2035	8395.379255
2036	8392.115731
2037	8391.343216
2038	8387.201622
2039	8383.562523
2040	8381.056629
2041	8379.635241
2042	8376.870051
2043	8375.448015
2044	8373.731496
2045	8372.879001
2046	8372.324717
2047	8370.077866
2048	8366.977685
2049	8362.039484
2050	8361.757768
2051	8359.290652
2052	8357.913716
2053	8354.395584
2054	8352.440063
2055	8348.429981
2056	8348.184472
2057	8344.569582
2058	8340.815203
2059	8336.661701
2060	8336.308604
2061	8334.017146
2062	8333.47968
2063	8328.314809
2064	8324.039268
2065	8320.039408
2066	8313.423901
2067	8310.696656
2068	8306.05934
2069	8304.040568
2070	8299.562948
2071	8298.926908
2072	8295.12429
2073	8292.596519
2074	8290.077363
2075	8287.368082
2076	8283.458774
2077	8282.249763
2078	8281.742022
2079	8279.130982
2080	8275.36485
2081	8273.491797
2082	8270.29075
2083	8264.818555
2084	8262.176945
2085	8261.909887
2086	8258.395263
2087	8255.448293
2088	8251.45486
2089	8247.190603
2090	8246.010921
2091	8243.315108
2092	8241.720059
2093	8240.594033
2094	8239.383378
2095	8235.044688
2096	8233.105582
2097	8230.011972
2098	8226.650735
2099	8223.604715
2100	8222.548019
2101	8219.679405
2102	8214.850655
2103	8213.531773
2104	8209.67812
2105	8208.46553
2106	8208.187319
2107	8204.636111
2108	8200.292261
2109	8196.882206
2110	8192.876446
2111	8189.526563
2112	8187.442857
2113	8185.50571
2114	8181.418021
2115	8180.320897
2116	8177.254798
2117	8174.268002
2118	8170.727104
2119	8168.87485
2120	8166.249705
2121	8163.624339
2122	8160.803783
2123	8159.126518
2124	8155.640893
2125	8154.799429
2126	8154.490756
2127	8154.112333
2128	8151.121471
2129	8148.998431
2130	8148.454685
2131	8142.296826
2132	8139.304999
2133	8136.677087
2134	8134.247277
2135	8132.816428
2136	8129.114998
2137	8125.778604
2138	8123.81899
2139	8118.782356
2140	8116.162554
2141	8114.369154
2142	8110.321711
2143	8110.098171
2144	8106.471305
2145	8104.54073
2146	8103.465277
2147	8098.769041
2148	8098.41429
2149	8096.277152
2150	8092.558987
2151	8090.397458
2152	8087.019602
2153	8081.333655
2154	8079.558838
2155	8077.182808
2156	8076.895452
2157	8073.85131
2158	8073.57447
2159	8072.453726
2160	8067.397917
2161	8067.069593
2162	8064.641507
2163	8062.397319
2164	8059.504546
2165	8057.604605
2166	8054.916068
2167	8054.475284
2168	8052.389261
2169	8048.908224
2170	8048.65334
2171	8046.778529
2172	8046.034857
2173	8045.736828
2174	8043.049651
2175	8042.642189
2176	8039.531325
2177	8036.869032
2178	8036.575674
2179	8034.880649
2180	8033.360083
2181	8032.350118
2182	8028.577493
2183	8027.588523
2184	8025.802925
2185	8021.761149
2186	8020.35393
2187	8014.417461
2188	8012.268104
2189	8010.848691
2190	8007.85145
2191	8007.648552
2192	8005.549178
2193	8003.10285
2194	7999.992777
2195	7997.506223
2196	7997.320598
2197	7994.284932
2198	7991.944685
2199	7989.594894
2200	7989.235392
2201	7987.438479
2202	7984.031794
2203	7980.288482
2204	7978.95341
2205	7977.681059
2206	7977.007962
2207	7976.297995
2208	7972.95406
2209	7970.331149
2210	7967.669154
2211	7965.656234
2212	7965.514824
2213	7962.784175
2214	7959.352757
2215	7954.574795
2216	7951.161903
2217	7947.194463
2218	7944.817415
2219	7943.302974
2220	7941.396909
2221	7941.194692
2222	7938.071714
2223	7937.232457
2224	7934.879192
2225	7931.636317
2226	7930.566536
2227	7927.195205
2228	7924.746599
2229	7923.573185
2230	7922.050012
2231	7919.492022
2232	7916.331979
2233	7913.219744
2234	7910.035491
2235	7907.81434
2236	7907.585014
2237	7904.065109
2238	7900.58777
2239	7900.162202
2240	7897.895034
2241	7895.613221
2242	7891.698019
2243	7889.973601
2244	7887.833606
2245	7887.122832
2246	7885.673525
2247	7881.453958
2248	7879.85506
2249	7876.429813
2250	7874.916223
2251	7871.013695
2252	7870.568733
2253	7867.617504
2254	7866.983098
2255	7865.438589
2256	7863.746752
2257	7861.993162
2258	7860.758168
2259	7858.705149
2260	7858.423396
2261	7854.847858
2262	7853.341032
2263	7851.662817
2264	7851.242053
2265	7848.715395
2266	7848.071698
2267	7844.587061
2268	7840.733727
2269	7838.716543
2270	7837.30663
2271	7834.279041
2272	7832.517831
2273	7830.300651
2274	7825.950591
2275	7823.243598
2276	7820.434935
2277	7817.997382
2278	7817.55147
2279	7814.238287
2280	7811.990576
2281	7810.000066
2282	7808.01523
2283	7807.62371
2284	7805.541107
2285	7802.822727
2286	7799.517695
2287	7796.42087
2288	7793.757398
2289	7790.702862
2290	7787.924008
2291	7785.614341
2292	7784.941757
2293	7784.768711
2294	7781.783446
2295	7779.032896
2296	7775.942922
2297	7773.689104
2298	7771.09555
2299	7770.243912
2300	7767.128929
2301	7764.637601
2302	7762.308811
2303	7760.142105
2304	7757.744086
2305	7755.559795
2306	7755.033256
2307	7750.835763
2308	7750.606288
2309	7745.42106
2310	7743.58709
2311	7740.925434
2312	7738.188223
2313	7736.204034
2314	7733.989422
2315	7733.814623
2316	7732.386333
2317	7728.042728
2318	7725.365265
2319	7723.375641
2320	7719.481557
2321	7716.410917
2322	7716.028801
2323	7715.625237
2324	7713.870838
2325	7711.273052
2326	7709.033235
2327	7705.567887
2328	7705.134463
2329	7701.839223
2330	7699.428203
2331	7697.329453
2332	7693.742429
2333	7692.278339
2334	7688.403672
2335	7684.55518
2336	7682.373587
2337	7677.4696
2338	7673.086187
2339	7670.161518
2340	7666.859654
2341	7664.576543
2342	7663.845334
2343	7662.871066
2344	7660.065967
2345	7658.258612
2346	7655.464474
2347	7652.999444
2348	7649.163086
2349	7648.591732
2350	7645.757794
2351	7643.427804
2352	7643.079286
2353	7642.719335
2354	7641.252
2355	7641.017506
2356	7640.851959
2357	7639.97367
2358	7636.53593
2359	7636.240782
2360	7635.936407
2361	7634.536809
2362	7631.004876
2363	7628.109267
2364	7626.630374
2365	7625.508654
2366	7622.465025
2367	7619.97746
2368	7617.890075
2369	7614.464168
2370	7613.110137
2371	7609.460503
2372	7608.941998
2373	7608.73172
2374	7602.595424
2375	7599.721245
2376	7597.865341
2377	7596.142264
2378	7596.006297
2379	7593.755816
2380	7591.255616
2381	7590.183917
2382	7589.577358
2383	7587.335591
2384	7584.80426
2385	7583.65378
2386	7582.472788
2387	7582.224332
2388	7578.295987
2389	7576.514299
2390	7575.328843
2391	7572.365403
2392	7569.390296
2393	7567.666568
2394	7565.370611
2395	7560.798123
2396	7560.526719
2397	7559.168038
2398	7556.677243
2399	7553.239866
2400	7551.252522
2401	7548.312535
2402	7546.559974
2403	7543.958907
2404	7540.382367
2405	7540.205788
2406	7536.715243
2407	7533.987143
2408	7531.420785
2409	7528.327778
2410	7526.288185
2411	7523.237976
2412	7523.066301
2413	7520.645335
2414	7518.018499
2415	7514.536634
2416	7511.607745
2417	7511.151496
2418	7509.046945
2419	7507.037157
2420	7502.780345
2421	7498.170382
2422	7494.814893
2423	7493.477962
2424	7490.952064
2425	7488.506111
2426	7484.557862
2427	7482.815697
2428	7481.338446
2429	7479.587993
2430	7477.378423
2431	7475.463735
2432	7475.01859
2433	7473.594288
2434	7470.769559
2435	7470.445001
2436	7469.75944
2437	7467.064934
2438	7464.630764
2439	7463.77549
2440	7461.870782
2441	7461.614275
2442	7461.455296
2443	7459.741572
2444	7457.176409
2445	7453.895065
2446	7451.324865
2447	7449.559561
2448	7447.892005
2449	7445.034435
2450	7442.350122
2451	7440.377737
2452	7438.191555
2453	7436.338533
2454	7433.225408
2455	7429.512967
2456	7427.313561
2457	7426.101673
2458	7422.953264
2459	7419.618585
2460	7416.722543
2461	7414.153733
2462	7413.101177
2463	7409.921895
2464	7407.702778
2465	7407.394766
2466	7405.331287
2467	7402.464737
2468	7399.135585
2469	7395.879319
2470	7395.473415
2471	7392.747897
2472	7392.48073
2473	7389.973655
2474	7389.632357
2475	7389.466865
2476	7387.172584
2477	7384.005164
2478	7381.100539
2479	7379.498921
2480	7375.95528
2481	7373.246743
2482	7369.846493
2483	7368.764697
2484	7367.648868
2485	7365.642347
2486	7365.405178
2487	7360.775054
2488	7357.500141
2489	7356.330239
2490	7352.092098
2491	7349.602203
2492	7347.440319
2493	7345.112866
2494	7344.71472
2495	7342.6579
2496	7339.507759
2497	7337.680239
2498	7335.891622
2499	7334.800203
2500	7334.639189
2501	7334.417524
2502	7333.337484
2503	7331.728461
2504	7331.27238
2505	7330.286606
2506	7327.671957
2507	7324.862771
2508	7323.694909
2509	7320.634672
2510	7318.752278
2511	7317.682503
2512	7315.685015
2513	7314.609892
2514	7310.418978
2515	7309.415849
2516	7305.891934
2517	7304.866222
2518	7300.350291
2519	7297.137914
2520	7295.462699
2521	7292.803897
2522	7289.545849
2523	7287.914043
2524	7285.864304
2525	7284.36434
2526	7281.869189
2527	7281.710659
2528	7280.639578
2529	7278.276868
2530	7272.838741
2531	7269.570968
2532	7267.420206
2533	7265.562236
2534	7263.356693
2535	7260.935632
2536	7258.31262
2537	7254.923767
2538	7254.148983
2539	7251.972709
2540	7250.45357
2541	7247.394054
2542	7244.207323
2543	7242.594876
2544	7240.633858
2545	7238.036257
2546	7233.674199
2547	7229.997853
2548	7227.163718
2549	7225.2483
2550	7223.207158
2551	7219.649548
2552	7217.944815
2553	7212.851011
2554	7211.049138
2555	7210.809799
2556	7209.127254
2557	7206.767659
2558	7205.285546
2559	7200.308995
2560	7197.264266
2561	7194.393905
2562	7189.210533
2563	7187.125768
2564	7183.375478
2565	7183.206549
2566	7182.293126
2567	7180.540599
2568	7177.367405
2569	7174.461923
2570	7170.964499
2571	7167.991141
2572	7165.852893
2573	7164.577441
2574	7162.348754
2575	7162.222971
2576	7159.450408
2577	7156.975828
2578	7155.053223
2579	7153.570674
2580	7151.829873
2581	7148.161192
2582	7145.801112
2583	7143.681825
2584	7142.779345
2585	7140.735562
2586	7138.3595
2587	7134.987723
2588	7133.39005
2589	7128.755281
2590	7126.426567
2591	7125.012988
2592	7124.020062
2593	7122.196194
2594	7118.871061
2595	7118.275838
2596	7116.280682
2597	7113.245138
2598	7110.852655
2599	7110.583519
2600	7109.910509
2601	7107.25915
2602	7104.739895
2603	7103.400976
2604	7101.158677
2605	7096.446874
2606	7096.272137
2607	7093.848148
2608	7092.16486
2609	7089.29782
2610	7088.700664
2611	7085.742902
2612	7082.165092
2613	7079.121029
2614	7076.291326
2615	7072.916722
2616	7071.862835
2617	7070.71898
2618	7070.603289
2619	7069.258087
2620	7067.133842
2621	7063.848586
2622	7061.847957
2623	7057.252613
2624	7057.09714
2625	7056.050206
2626	7054.913481
2627	7051.862507
2628	7050.986802
2629	7050.301416
2630	7049.215797
2631	7047.452487
2632	7045.588781
2633	7045.432291
2634	7043.772224
2635	7042.857553
2636	7040.716437
2637	7038.444163
2638	7037.99251
2639	7035.805852
2640	7034.988387
2641	7032.687698
2642	7028.192249
2643	7024.801123
2644	7024.373371
2645	7021.173713
2646	7019.52222
2647	7016.68555
2648	7015.857038
2649	7013.773844
2650	7011.503565
2651	7010.119421
2652	7006.026195
2653	7003.272784
2654	7000.64412
2655	6999.599626
2656	6995.625842
2657	6994.135002
2658	6992.253678
2659	6990.883335
2660	6989.251965
2661	6987.091774
2662	6986.944272
2663	6986.694624
2664	6985.271049
2665	6984.587242
2666	6984.438308
2667	6982.849247
2668	6980.538415
2669	6978.854715
2670	6976.817534
2671	6975.97113
2672	6971.804094
2673	6970.405715
2674	6966.401489
2675	6966.337383
2676	6965.199149
2677	6960.768428
2678	6958.705493
2679	6956.855076
2680	6956.042499
2681	6955.833524
2682	6953.090414
2683	6951.067453
2684	6949.021644
2685	6946.509194
2686	6944.565617
2687	6943.079266
2688	6940.911499
2689	6938.582107
2690	6936.381812
2691	6936.016303
2692	6935.808918
2693	6935.563553
2694	6930.714053
2695	6928.672238
2696	6927.342019
2697	6927.116653
2698	6925.143095
2699	6922.121507
2700	6920.319341
2701	6918.07614
2702	6916.353529
2703	6913.971537
2704	6912.186031
2705	6910.788704
2706	6910.417164
2707	6907.408456
2708	6905.202592
2709	6902.798463
2710	6900.587069
2711	6899.087999
2712	6895.886759
2713	6893.421445
2714	6892.407528
2715	6889.857098
2716	6888.511128
2717	6888.212974
2718	6884.600337
2719	6883.768701
2720	6880.888099
2721	6878.428753
2722	6875.882447
2723	6873.555146
2724	6871.510515
2725	6869.498302
2726	6866.659785
2727	6865.286832
2728	6864.504975
2729	6860.901509
