iter	Passed	Remaining
1548	7896	1011642
1549	7899	1011354
1550	7905	1011490
1551	7910	1011533
1552	7914	1011351
1553	7916	1010997
1554	7926	1011515
1555	7929	1011278
1556	7931	1010929
1557	7934	1010568
1558	7937	1010353
1559	7941	1010166
1560	7945	1010054
1561	7947	1009698
1562	7960	1010615
1563	7974	1011749
1564	7979	1011803
1565	7984	1011684
1566	7998	1012808
1567	8006	1013246
1568	8014	1013617
1569	8019	1013516
1570	8026	1013806
1571	8035	1014241
1572	8042	1014555
1573	8056	1015594
1574	8059	1015355
1575	8066	1015623
1576	8073	1015882
1577	8086	1016768
1578	8090	1016629
1579	8098	1017021
1580	8104	1017125
1581	8109	1017136
1582	8117	1017454
1583	8119	1017127
1584	8129	1017652
1585	8134	1017664
1586	8145	1018337
1587	8150	1018301
1588	8158	1018666
1589	8160	1018327
1590	8166	1018395
1591	8176	1018973
1592	8181	1018974
1593	8185	1018912
1594	8193	1019151
1595	8196	1018992
1596	8199	1018681
1597	8205	1018822
1598	8210	1018792
1599	8213	1018445
1600	8223	1019013
1601	8227	1018964
1602	8232	1018913
1603	8237	1018910
1604	8240	1018645
1605	8244	1018523
1606	8248	1018342
1607	8251	1018035
1608	8253	1017719
1609	8256	1017374
1610	8265	1017816
1611	8268	1017658
1612	8271	1017340
1613	8276	1017314
1614	8281	1017330
1615	8284	1017041
1616	8287	1016706
1617	8295	1017074
1618	8298	1016845
1619	8301	1016548
1620	8310	1016992
1621	8316	1017187
1622	8322	1017222
1623	8332	1017785
1624	8337	1017846
1625	8341	1017683
1626	8354	1018680
1627	8362	1018925
1628	8365	1018702
1629	8373	1018992
1630	8381	1019420
1631	8386	1019409
1632	8389	1019123
1633	8392	1018897
1634	8395	1018542
1635	8397	1018203
1636	8400	1017942
1637	8402	1017599
1638	8405	1017248
1639	8410	1017299
1640	8414	1017144
1641	8416	1016784
1642	8419	1016467
1643	8423	1016282
1644	8425	1015943
1645	8427	1015622
1646	8430	1015291
1647	8432	1014938
1648	8438	1014979
1649	8442	1014937
1650	8447	1014893
1651	8450	1014587
1652	8453	1014395
1653	8456	1014045
1654	8460	1013929
1655	8463	1013696
1656	8465	1013370
1657	8470	1013249
1658	8474	1013164
1659	8478	1012978
1660	8480	1012623
1661	8483	1012339
1662	8485	1011996
1663	8487	1011695
1664	8491	1011511
1665	8493	1011188
1666	8496	1010831
1667	8499	1010651
1668	8502	1010317
1669	8507	1010326
1670	8510	1010068
1671	8512	1009732
1672	8515	1009484
1673	8517	1009133
1674	8526	1009563
1675	8532	1009644
1676	8539	1009927
1677	8544	1009925
1678	8548	1009726
1679	8551	1009520
1680	8555	1009378
1681	8558	1009074
1682	8563	1009029
1683	8565	1008765
1684	8568	1008450
1685	8571	1008177
1686	8574	1008017
1687	8579	1007925
1688	8583	1007830
1689	8588	1007752
1690	8591	1007569
1691	8593	1007242
1692	8597	1007054
1693	8600	1006748
1694	8602	1006397
1695	8605	1006177
1696	8607	1005834
1697	8609	1005490
1698	8612	1005201
1699	8614	1004885
1700	8617	1004614
1701	8623	1004718
1702	8626	1004518
1703	8629	1004210
1704	8632	1003950
1705	8638	1004079
1706	8644	1004153
1707	8648	1004036
1708	8653	1004059
1709	8659	1004184
1710	8662	1003951
1711	8665	1003655
1712	8670	1003652
1713	8677	1003887
1714	8683	1004022
1715	8686	1003740
1716	8691	1003718
1717	8695	1003623
1718	8705	1004180
1719	8711	1004278
1720	8724	1005182
1721	8732	1005438
1722	8738	1005631
1723	8744	1005646
1724	8748	1005559
1725	8760	1006349
1726	8765	1006353
1727	8770	1006387
1728	8777	1006526
1729	8785	1006842
1730	8787	1006575
1731	8790	1006290
1732	8795	1006319
1733	8798	1005999
1734	8804	1006099
1735	8806	1005780
1736	8812	1005820
1737	8817	1005825
1738	8819	1005486
1739	8822	1005229
1740	8826	1005174
1741	8832	1005228
1742	8836	1005136
1743	8842	1005174
1744	8846	1005054
1745	8848	1004751
1746	8857	1005160
1747	8863	1005284
1748	8866	1005024
1749	8870	1004923
1750	8874	1004812
1751	8885	1005482
1752	8889	1005258
1753	8897	1005586
1754	8921	1007799
1755	8934	1008670
1756	8943	1009076
1757	8950	1009318
1758	8963	1010231
1759	8968	1010184
1760	8976	1010544
1761	8981	1010512
1762	8985	1010385
1763	8990	1010345
1764	8999	1010790
1765	9011	1011585
1766	9026	1012694
1767	9039	1013505
1768	9046	1013736
1769	9060	1014698
1770	9067	1014943
1771	9089	1016768
1772	9098	1017278
1773	9105	1017410
1774	9121	1018648
1775	9128	1018847
1776	9157	1021490
1777	9162	1021439
1778	9164	1021125
1779	9168	1020997
1780	9170	1020673
1781	9175	1020580
1782	9177	1020224
1783	9179	1019905
1784	9182	1019696
1785	9184	1019354
1786	9187	1019055
1787	9189	1018719
1788	9191	1018410
1789	9194	1018165
1790	9199	1018065
1791	9204	1018076
1792	9206	1017781
1793	9210	1017656
1794	9213	1017363
1795	9216	1017168
1796	9219	1016895
1797	9223	1016731
1798	9225	1016401
1799	9227	1016072
1800	9230	1015831
1801	9232	1015514
1802	9235	1015266
1803	9239	1015043
1804	9241	1014734
1805	9248	1014914
1806	9250	1014611
1807	9254	1014496
1808	9257	1014201
1809	9260	1014047
1810	9263	1013764
1811	9265	1013462
1812	9270	1013371
1813	9272	1013058
1814	9276	1012935
1815	9279	1012650
1816	9281	1012351
1817	9286	1012340
1818	9289	1012048
1819	9304	1013125
1820	9310	1013286
1821	9314	1013131
1822	9318	1012978
1823	9322	1012865
1824	9325	1012672
1825	9331	1012757
1826	9342	1013409
1827	9350	1013681
1828	9355	1013716
1829	9359	1013543
1830	9364	1013567
1831	9370	1013600
1832	9374	1013498
1833	9380	1013541
1834	9385	1013564
1835	9389	1013456
1836	9396	1013628
1837	9400	1013532
1838	9404	1013367
1839	9408	1013287
1840	9413	1013187
1841	9417	1013080
1842	9421	1012969
1843	9426	1012951
1844	9431	1013001
1845	9436	1012989
1846	9442	1013064
1847	9447	1013008
1848	9450	1012811
1849	9457	1012932
1850	9462	1012970
1851	9466	1012866
1852	9473	1013013
1853	9481	1013283
1854	9483	1013005
1855	9497	1013982
1856	9507	1014432
1857	9515	1014707
1858	9526	1015408
1859	9544	1016700
1860	9549	1016737
1861	9555	1016763
1862	9560	1016822
1863	9571	1017381
1864	9579	1017660
1865	9595	1018821
1866	9598	1018679
1867	9608	1019186
1868	9619	1019807
1869	9628	1020115
1870	9636	1020405
1871	9643	1020661
1872	9660	1021883
1873	9667	1022036
1874	9680	1022876
1875	9692	1023608
1876	9725	1026589
1877	9730	1026508
1878	9736	1026561
1879	9745	1026966
1880	9755	1027472
1881	9759	1027422
1882	9769	1027899
1883	9776	1028070
1884	9785	1028418
1885	9792	1028646
1886	9809	1029906
1887	9825	1031003
1888	9831	1031037
1889	9836	1031050
1890	9842	1031148
1891	9854	1031843
1892	9869	1032854
1893	9879	1033353
1894	9884	1033344
1895	9931	1037687
1896	9968	1040977
1897	9980	1041715
1898	9988	1041982
1899	9992	1041840
1900	9998	1041903
1901	10005	1042076
1902	10013	1042402
1903	10020	1042567
1904	10027	1042688
1905	10029	1042398
1906	10031	1042084
1907	10038	1042221
1908	10047	1042590
1909	10056	1043018
1910	10060	1042814
1911	10062	1042481
1912	10066	1042397
1913	10069	1042175
1914	10073	1041957
1915	10075	1041663
1916	10078	1041386
1917	10084	1041447
1918	10091	1041679
1919	10096	1041670
1920	10120	1043562
1921	10123	1043345
1922	10127	1043220
1923	10138	1043792
1924	10148	1044245
1925	10154	1044343
1926	10162	1044567
1927	10164	1044282
1928	10168	1044101
1929	10170	1043813
1930	10176	1043789
1931	10181	1043804
1932	10184	1043557
1933	10186	1043275
1934	10193	1043421
1935	10199	1043446
1936	10208	1043885
1937	10212	1043700
1938	10215	1043449
1939	10220	1043434
1940	10231	1044001
1941	10239	1044312
1942	10246	1044484
1943	10250	1044356
1944	10254	1044197
1945	10259	1044187
1946	10265	1044212
1947	10271	1044290
1948	10275	1044198
1949	10287	1044860
1950	10292	1044819
1951	10301	1045229
1952	10308	1045371
1953	10316	1045585
1954	10321	1045564
1955	10329	1045878
1956	10332	1045620
1957	10336	1045487
1958	10338	1045163
1959	10342	1045010
1960	10344	1044677
1961	10347	1044479
1962	10351	1044355
1963	10358	1044446
1964	10362	1044337
1965	10364	1044031
1966	10368	1043863
1967	10371	1043644
1968	10374	1043389
1969	10377	1043187
1970	10381	1043046
1971	10384	1042764
1972	10386	1042458
1973	10390	1042334
1974	10394	1042221
1975	10399	1042135
1976	10404	1042133
1977	10407	1041915
1978	10410	1041680
1979	10412	1041402
1980	10415	1041122
1981	10417	1040831
1982	10422	1040785
1983	10426	1040647
1984	10434	1040879
1985	10438	1040744
1986	10441	1040495
1987	10444	1040336
1988	10447	1040030
1989	10449	1039764
1990	10452	1039505
1991	10455	1039259
1992	10457	1039014
1993	10460	1038707
1994	10463	1038465
1995	10472	1038889
1996	10483	1039404
1997	10488	1039365
1998	10500	1040060
1999	10507	1040212
2000	10514	1040377
2001	10519	1040332
2002	10524	1040335
2003	10530	1040378
2004	10536	1040446
2005	10540	1040362
2006	10544	1040246
2007	10549	1040151
2008	10554	1040144
2009	10557	1039940
2010	10561	1039804
2011	10565	1039686
2012	10570	1039657
2013	10575	1039599
2014	10580	1039591
2015	10590	1040077
2016	10595	1040038
2017	10600	1040001
2018	10607	1040147
2019	10611	1040073
2020	10615	1039952
2021	10620	1039872
2022	10622	1039589
2023	10626	1039465
2024	10629	1039170
2025	10631	1038865
2026	10634	1038639
2027	10636	1038334
2028	10639	1038064
2029	10641	1037774
2030	10643	1037467
2031	10645	1037181
2032	10649	1037020
2033	10654	1036944
2034	10656	1036683
2035	10658	1036379
2036	10661	1036104
2037	10664	1035943
2038	10669	1035866
2039	10672	1035645
2040	10674	1035356
2041	10676	1035061
2042	10696	1036451
2043	10703	1036598
2044	10707	1036520
2045	10712	1036439
2046	10714	1036129
2047	10719	1036126
2048	10725	1036143
2049	10729	1036034
2050	10735	1036134
2051	10738	1035874
2052	10742	1035731
2053	10744	1035449
2054	10748	1035365
2055	10751	1035105
2056	10754	1034879
2057	10758	1034730
2058	10760	1034418
2059	10764	1034342
2060	10766	1034048
2061	10772	1034119
2062	10775	1033823
2063	10778	1033618
2064	10780	1033337
2065	10783	1033070
2066	10786	1032917
2067	10792	1032952
2068	10797	1032905
2069	10802	1032920
2070	10805	1032663
2071	10809	1032588
2072	10812	1032331
2073	10815	1032168
2074	10818	1031901
2075	10821	1031697
2076	10823	1031416
2077	10826	1031155
2078	10828	1030869
2079	10832	1030721
2080	10837	1030715
2081	10839	1030443
2082	10842	1030172
2083	10845	1029943
2084	10850	1030008
2085	10853	1029720
2086	10855	1029445
2087	10858	1029186
2088	10866	1029450
2089	10869	1029268
2090	10871	1028988
2091	10873	1028683
2092	10877	1028567
2093	10883	1028622
2094	10894	1029163
2095	10902	1029441
2096	10905	1029198
2097	10908	1028987
2098	10911	1028770
2099	10913	1028500
2100	10918	1028484
2101	10921	1028253
2102	10926	1028188
2103	10930	1028116
2104	10933	1027879
2105	10936	1027621
2106	10940	1027584
2107	10947	1027699
2108	10949	1027424
2109	10953	1027265
2110	10972	1028577
2111	10975	1028344
2112	10979	1028242
2113	10981	1027971
2114	10985	1027864
2115	10989	1027679
2116	10996	1027914
2117	11003	1028003
2118	11007	1027884
2119	11009	1027603
2120	11011	1027329
2121	11014	1027072
2122	11020	1027179
2123	11023	1026937
2124	11025	1026648
2125	11027	1026360
2126	11029	1026058
2127	11033	1025945
2128	11036	1025737
2129	11041	1025680
2130	11043	1025395
2131	11048	1025362
2132	11050	1025118
2133	11053	1024902
2134	11056	1024652
2135	11058	1024374
2136	11061	1024179
2137	11068	1024369
2138	11074	1024383
2139	11078	1024271
2140	11082	1024200
2141	11099	1025227
2142	11114	1026179
2143	11122	1026409
2144	11127	1026387
2145	11132	1026380
2146	11138	1026413
2147	11142	1026301
2148	11144	1026025
2149	11148	1025915
2150	11150	1025637
2151	11152	1025369
2152	11156	1025234
2153	11159	1024995
2154	11163	1024865
2155	11165	1024603
2156	11167	1024343
2157	11172	1024308
2158	11175	1024071
2159	11180	1024025
2160	11186	1024129
2161	11203	1025153
2162	11208	1025160
2163	11215	1025315
2164	11221	1025384
2165	11225	1025309
2166	11230	1025233
2167	11236	1025353
2168	11246	1025760
2169	11273	1027741
2170	11280	1027917
2171	11284	1027804
2172	11288	1027710
2173	11292	1027599
2174	11296	1027491
2175	11301	1027409
2176	11304	1027252
2177	11312	1027463
2178	11338	1029392
2179	11345	1029525
2180	11351	1029617
2181	11356	1029605
2182	11379	1031180
2183	11470	1038922
2184	11479	1039312
2185	11489	1039662
2186	11495	1039792
2187	11506	1040248
2188	11537	1042586
2189	11543	1042615
2190	11555	1043264
2191	11593	1046226
2192	11602	1046493
2193	11621	1047775
2194	11644	1049354
2195	11670	1051191
2196	11677	1051341
2197	11686	1051647
2198	11693	1051874
2199	11749	1056408
2200	11757	1056592
2201	11769	1057218
2202	11783	1057997
2203	11812	1060143
2204	11818	1060158
2205	11828	1060606
2206	11834	1060617
2207	11856	1062091
2208	11868	1062724
2209	11877	1063008
2210	11902	1064792
2211	11912	1065133
2212	11921	1065479
2213	11927	1065515
2214	11940	1066240
2215	11947	1066328
2216	11957	1066726
2217	11965	1066942
2218	11974	1067269
2219	11988	1068013
2220	11994	1068118
2221	12005	1068593
2222	12019	1069336
2223	12026	1069451
2224	12035	1069831
2225	12045	1070191
2226	12062	1071276
2227	12071	1071506
2228	12082	1072036
2229	12091	1072382
2230	12099	1072541
2231	12113	1073318
2232	12127	1074102
2233	12154	1075958
2234	12163	1076283
2235	12177	1077053
2236	12188	1077494
2237	12198	1077921
2238	12206	1078108
2239	12211	1078128
2240	12217	1078102
2241	12226	1078476
2242	12233	1078543
2243	12235	1078254
2244	12238	1078076
2245	12241	1077827
2246	12272	1080105
2247	12282	1080474
2248	12289	1080630
2249	12297	1080776
2250	12308	1081307
2251	12314	1081296
2252	12322	1081571
2253	12330	1081728
2254	12335	1081687
2255	12339	1081567
2256	12347	1081810
2257	12358	1082290
2258	12363	1082221
2259	12367	1082114
2260	12373	1082159
2261	12381	1082346
2262	12388	1082496
2263	12390	1082211
2264	12393	1081933
2265	12403	1082387
2266	12406	1082108
2267	12411	1082033
2268	12414	1081860
2269	12420	1081883
2270	12425	1081880
2271	12430	1081792
2272	12438	1081982
2273	12442	1081913
2274	12447	1081815
2275	12453	1081909
2276	12458	1081832
2277	12463	1081812
2278	12470	1081928
2279	12481	1082361
2280	12489	1082622
2281	12504	1083448
2282	12509	1083343
2283	12512	1083157
2284	12515	1082939
2285	12520	1082850
2286	12532	1083459
2287	12540	1083667
2288	12546	1083733
2289	12549	1083516
2290	12554	1083415
2291	12557	1083243
2292	12561	1083113
2293	12565	1082930
2294	12569	1082779
2295	12572	1082570
2296	12574	1082281
2297	12579	1082273
2298	12582	1082065
2299	12586	1081867
2300	12588	1081585
2301	12593	1081504
2302	12595	1081222
2303	12600	1081184
2304	12602	1080917
2305	12606	1080800
2306	12609	1080548
2307	12613	1080387
2308	12615	1080095
2309	12617	1079841
2310	12624	1079921
2311	12629	1079873
2312	12634	1079857
2313	12639	1079758
2314	12642	1079591
2315	12647	1079501
2316	12652	1079508
2317	12656	1079357
2318	12659	1079155
2319	12665	1079195
2320	12672	1079281
2321	12679	1079460
2322	12681	1079170
2323	12684	1078911
2324	12686	1078663
2325	12689	1078398
2326	12692	1078229
2327	12696	1078026
2328	12699	1077827
2329	12701	1077565
2330	12703	1077292
2331	12706	1077052
2332	12710	1076939
2333	12718	1077152
2334	12722	1077019
2335	12725	1076810
2336	12727	1076530
2337	12730	1076255
2338	12732	1075980
2339	12735	1075730
2340	12744	1076046
2341	12747	1075814
2342	12749	1075537
2343	12751	1075298
2344	12756	1075208
2345	12760	1075075
2346	12762	1074797
2347	12765	1074548
2348	12768	1074398
2349	12771	1074134
2350	12773	1073900
2351	12775	1073611
2352	12777	1073321
2353	12780	1073052
2354	12785	1073037
2355	12788	1072799
2356	12790	1072528
2357	12792	1072262
2358	12795	1071995
2359	12801	1072044
2360	12806	1072012
2361	12810	1071924
2362	12815	1071878
2363	12817	1071597
2364	12820	1071359
2365	12822	1071099
2366	12825	1070846
2367	12830	1070861
2368	12833	1070640
2369	12836	1070404
2370	12838	1070118
2371	12841	1069878
2372	12848	1070077
2373	12851	1069807
2374	12853	1069537
2375	12855	1069294
2376	12867	1069791
2377	12884	1070763
2378	12889	1070679
2379	12893	1070613
2380	12897	1070498
2381	12904	1070623
2382	12907	1070418
2383	12911	1070229
2384	12913	1070005
2385	12916	1069759
2386	12919	1069607
2387	12922	1069359
2388	12925	1069178
2389	12928	1068923
2390	12930	1068655
2391	12933	1068494
2392	12938	1068434
2393	12940	1068170
2394	12943	1067930
2395	12945	1067682
2396	12948	1067471
2397	12952	1067335
2398	12955	1067092
2399	12959	1067006
2400	12961	1066737
2401	12965	1066625
2402	12968	1066370
2403	12971	1066158
2404	12973	1065908
2405	12976	1065700
2406	12981	1065649
2407	12983	1065408
2408	12986	1065142
2409	12988	1064879
2410	12991	1064720
2411	12996	1064657
2412	12999	1064489
2413	13003	1064355
2414	13007	1064192
2415	13009	1063965
2416	13012	1063721
2417	13014	1063485
2418	13016	1063206
2419	13025	1063466
2420	13028	1063270
2421	13031	1063042
2422	13040	1063352
2423	13045	1063314
2424	13048	1063155
2425	13055	1063204
2426	13059	1063113
2427	13062	1062946
2428	13070	1063127
2429	13089	1064217
2430	13095	1064316
2431	13101	1064301
2432	13105	1064166
2433	13109	1064104
2434	13115	1064133
2435	13118	1063898
2436	13122	1063836
2437	13124	1063565
2438	13127	1063350
2439	13131	1063233
2440	13135	1063078
2441	13137	1062821
2442	13139	1062564
2443	13145	1062586
2444	13148	1062419
2445	13152	1062238
2446	13154	1061992
2447	13157	1061813
2448	13161	1061675
2449	13164	1061477
2450	13167	1061329
2451	13170	1061096
2452	13177	1061225
2453	13180	1061037
2454	13183	1060792
2455	13185	1060536
2456	13191	1060615
2457	13196	1060541
2458	13204	1060804
2459	13212	1060961
2460	13218	1061021
2461	13225	1061112
2462	13250	1062734
2463	13267	1063611
2464	13284	1064598
2465	13295	1065007
2466	13297	1064738
2467	13307	1065118
2468	13313	1065114
2469	13325	1065674
2470	13331	1065698
2471	13338	1065813
2472	13340	1065582
2473	13343	1065347
2474	13350	1065479
2475	13356	1065553
2476	13359	1065320
2477	13371	1065822
2478	13374	1065629
2479	13382	1065853
2480	13389	1065956
2481	13397	1066172
2482	13404	1066266
2483	13418	1066999
2484	13421	1066767
2485	13429	1066944
2486	13440	1067408
2487	13449	1067739
2488	13467	1068728
2489	13477	1069057
2490	13489	1069538
2491	13492	1069405
2492	13507	1070150
2493	13510	1069928
2494	13519	1070219
2495	13521	1069961
2496	13524	1069725
2497	13533	1070011
2498	13536	1069847
2499	13539	1069604
2500	13547	1069781
2501	13552	1069801
2502	13555	1069558
2503	13567	1070085
2504	13571	1069976
2505	13590	1071064
2506	13601	1071476
2507	13606	1071428
2508	13614	1071617
2509	13617	1071423
2510	13633	1072231
2511	13645	1072783
2512	13654	1073050
2513	13656	1072798
2514	13665	1073065
2515	13670	1073003
2516	13672	1072777
2517	13679	1072871
2518	13684	1072792
2519	13688	1072665
2520	13699	1073152
2521	13702	1072947
2522	13705	1072738
2523	13709	1072610
2524	13713	1072477
2525	13717	1072420
2526	13720	1072226
2527	13724	1072044
2528	13728	1071945
2529	13732	1071804
2530	13734	1071602
2531	13737	1071361
2532	13739	1071134
2533	13742	1070884
2534	13744	1070634
2535	13746	1070376
2536	13750	1070222
2537	13756	1070282
2538	13759	1070067
2539	13761	1069821
2540	13764	1069598
2541	13769	1069620
2542	13774	1069528
2543	13780	1069586
2544	13786	1069653
2545	13793	1069717
2546	13795	1069464
2547	13801	1069554
2548	13817	1070364
2549	13820	1070152
2550	13833	1070755
2551	13843	1071042
2552	13853	1071449
